"database_id","target_id","comparator_id","outcome_id","analysis_id","interaction_covariate_id","covariate_id","target_mean_before","comparator_mean_before","std_diff_before","target_mean_after","comparator_mean_after","std_diff_after"
"HIRA",763,680,662,1,NA,4111017210,0.018,0.03,-0.079,0.014,0.03,-0.11
"HIRA",763,680,662,1,NA,320420210,0.023,0.012,0.079,0.024,0.013,0.084
"HIRA",763,680,662,1,NA,138455210,0.023,0.036,-0.079,0.018,0.037,-0.117
"HIRA",763,680,662,1,NA,444271210,0.038,0.024,0.079,0.039,0.025,0.079
"HIRA",763,680,662,1,NA,4025325210,0.038,0.024,0.079,0.039,0.025,0.079
"HIRA",763,680,662,1,NA,4124366210,0.038,0.024,0.079,0.039,0.025,0.079
"HIRA",763,680,662,1,NA,200461202,0.008,0.002,0.078,0.006,0.002,0.062
"HIRA",763,680,662,1,NA,200461210,0.008,0.002,0.078,0.006,0.002,0.062
"HIRA",763,680,662,1,NA,443785202,0.008,0.002,0.078,0.005,0.002,0.048
"HIRA",763,680,662,1,NA,444115202,0.008,0.002,0.078,0.006,0.002,0.064
"HIRA",763,680,662,1,NA,4129407202,0.008,0.002,0.078,0.005,0.002,0.045
"HIRA",763,680,662,1,NA,4185031210,0.008,0.002,0.078,0.004,0.002,0.028
"HIRA",763,680,662,1,NA,4185711202,0.008,0.002,0.078,0.005,0.002,0.049
"HIRA",763,680,662,1,NA,4185711210,0.008,0.002,0.078,0.005,0.002,0.049
"HIRA",763,680,662,1,NA,42872407210,0.008,0.002,0.078,0.004,0.002,0.028
"HIRA",763,680,662,1,NA,43531000210,0.008,0.002,0.078,0.006,0.001,0.086
"HIRA",763,680,662,1,NA,44784132202,0.008,0.002,0.078,0.01,0.002,0.099
"HIRA",763,680,662,1,NA,44784132210,0.008,0.002,0.078,0.01,0.002,0.099
"HIRA",763,680,662,1,NA,440751202,0.013,0.023,-0.078,0.008,0.023,-0.124
"HIRA",763,680,662,1,NA,440751210,0.013,0.023,-0.078,0.008,0.023,-0.124
"HIRA",763,680,662,1,NA,40481517210,0.121,0.096,0.078,0.104,0.101,0.01
"HIRA",763,680,662,1,NA,201337202,0.02,0.011,0.078,0.019,0.011,0.068
"HIRA",763,680,662,1,NA,441848210,0.02,0.011,0.078,0.012,0.011,0.007
"HIRA",763,680,662,1,NA,4136167210,0.045,0.03,0.078,0.031,0.031,-0.001
"HIRA",763,680,662,1,NA,4193169210,0.339,0.376,-0.078,0.374,0.372,0.003
"HIRA",763,680,662,1,NA,443600202,0.048,0.033,0.077,0.042,0.034,0.043
"HIRA",763,680,662,1,NA,443600210,0.048,0.033,0.077,0.042,0.034,0.043
"HIRA",763,680,662,1,NA,4079709210,0.048,0.033,0.077,0.047,0.032,0.075
"HIRA",763,680,662,1,NA,4318377210,0.048,0.033,0.077,0.047,0.032,0.075
"HIRA",763,680,662,1,NA,4070025210,0.055,0.039,0.077,0.053,0.039,0.064
"HIRA",763,680,662,1,NA,4166231210,0.055,0.039,0.077,0.053,0.039,0.064
"HIRA",763,680,662,1,NA,42596380210,0.055,0.039,0.077,0.053,0.039,0.064
"HIRA",763,680,662,1,NA,75047210,0.005,0.001,0.077,0.005,0.001,0.077
"HIRA",763,680,662,1,NA,195856202,0.005,0.001,0.077,0.005,0.001,0.077
"HIRA",763,680,662,1,NA,199876210,0.005,0.001,0.077,0.004,0.001,0.062
"HIRA",763,680,662,1,NA,200060210,0.005,0.001,0.077,0.003,0.001,0.044
"HIRA",763,680,662,1,NA,376106202,0.005,0.001,0.077,0.006,0.001,0.092
"HIRA",763,680,662,1,NA,433417202,0.005,0.001,0.077,0.006,0.001,0.093
"HIRA",763,680,662,1,NA,433417210,0.005,0.001,0.077,0.006,0.001,0.093
"HIRA",763,680,662,1,NA,433527202,0.005,0.001,0.077,0.004,0.001,0.058
"HIRA",763,680,662,1,NA,434944202,0.005,0.001,0.077,0.003,0.001,0.044
"HIRA",763,680,662,1,NA,435220202,0.005,0.001,0.077,0.005,0.001,0.074
"HIRA",763,680,662,1,NA,435220210,0.005,0.001,0.077,0.005,0.001,0.074
"HIRA",763,680,662,1,NA,438788202,0.005,0.001,0.077,0.006,0.001,0.09
"HIRA",763,680,662,1,NA,438788210,0.005,0.001,0.077,0.006,0.001,0.09
"HIRA",763,680,662,1,NA,439211202,0.005,0.001,0.077,0.003,0.001,0.04
"HIRA",763,680,662,1,NA,439815202,0.005,0.001,0.077,0.006,0.001,0.093
"HIRA",763,680,662,1,NA,439815210,0.005,0.001,0.077,0.006,0.001,0.093
"HIRA",763,680,662,1,NA,4048046210,0.005,0.001,0.077,0.004,0.001,0.057
"HIRA",763,680,662,1,NA,4092936210,0.005,0.001,0.077,0.011,0.001,0.134
"HIRA",763,680,662,1,NA,4110961202,0.005,0.001,0.077,0.011,0.001,0.134
"HIRA",763,680,662,1,NA,4110961210,0.005,0.001,0.077,0.011,0.001,0.134
"HIRA",763,680,662,1,NA,4124706210,0.005,0.001,0.077,0.011,0.001,0.134
"HIRA",763,680,662,1,NA,4130517210,0.005,0.001,0.077,0.003,0.001,0.044
"HIRA",763,680,662,1,NA,4134336202,0.005,0.001,0.077,0.003,0.001,0.041
"HIRA",763,680,662,1,NA,4134603202,0.005,0.001,0.077,0.005,0.001,0.071
"HIRA",763,680,662,1,NA,4134603210,0.005,0.001,0.077,0.005,0.001,0.071
"HIRA",763,680,662,1,NA,4170137202,0.005,0.001,0.077,0.003,0.001,0.044
"HIRA",763,680,662,1,NA,4185022210,0.005,0.001,0.077,0.003,0.001,0.04
"HIRA",763,680,662,1,NA,4252893210,0.005,0.001,0.077,0.003,0.001,0.041
"HIRA",763,680,662,1,NA,4253013210,0.005,0.001,0.077,0.006,0.001,0.093
"HIRA",763,680,662,1,NA,4257545210,0.005,0.001,0.077,0.006,0.001,0.093
"HIRA",763,680,662,1,NA,37110367202,0.005,0.001,0.077,0.004,0.001,0.057
"HIRA",763,680,662,1,NA,37110367210,0.005,0.001,0.077,0.004,0.001,0.057
"HIRA",763,680,662,1,NA,43531624210,0.005,0.001,0.077,0.005,0.001,0.074
"HIRA",763,680,662,1,NA,45757201202,0.005,0.001,0.077,0.004,0.001,0.063
"HIRA",763,680,662,1,NA,45757201210,0.005,0.001,0.077,0.004,0.001,0.063
"HIRA",763,680,662,1,NA,4102631202,0.025,0.014,0.077,0.025,0.015,0.073
"HIRA",763,680,662,1,NA,4102631210,0.025,0.014,0.077,0.025,0.015,0.073
"HIRA",763,680,662,1,NA,4077967210,0.033,0.02,0.077,0.029,0.021,0.052
"HIRA",763,680,662,1,NA,4161193210,0.018,0.029,-0.077,0.014,0.03,-0.106
"HIRA",763,680,662,1,NA,196151202,0.101,0.079,0.077,0.092,0.079,0.048
"HIRA",763,680,662,1,NA,201817210,0.035,0.022,0.076,0.037,0.023,0.082
"HIRA",763,680,662,1,NA,138102202,0.018,0.009,0.076,0.015,0.009,0.057
"HIRA",763,680,662,1,NA,140168210,0.018,0.009,0.076,0.017,0.009,0.071
"HIRA",763,680,662,1,NA,196456210,0.018,0.009,0.076,0.013,0.008,0.042
"HIRA",763,680,662,1,NA,4112026202,0.018,0.009,0.076,0.017,0.008,0.079
"HIRA",763,680,662,1,NA,4112026210,0.018,0.009,0.076,0.017,0.008,0.079
"HIRA",763,680,662,1,NA,4115576210,0.018,0.009,0.076,0.013,0.008,0.042
"HIRA",763,680,662,1,NA,4141523210,0.018,0.009,0.076,0.017,0.009,0.071
"HIRA",763,680,662,1,NA,4248429202,0.106,0.083,0.076,0.089,0.085,0.013
"HIRA",763,680,662,1,NA,4053584210,0.063,0.046,0.076,0.043,0.049,-0.028
"HIRA",763,680,662,1,NA,4344497210,0.349,0.314,0.075,0.296,0.324,-0.06
"HIRA",763,680,662,1,NA,133547202,0.023,0.013,0.075,0.026,0.013,0.096
"HIRA",763,680,662,1,NA,4133611210,0.058,0.041,0.075,0.055,0.041,0.064
"HIRA",763,680,662,1,NA,73571210,0.01,0.004,0.075,0.009,0.004,0.069
"HIRA",763,680,662,1,NA,4032466210,0.01,0.004,0.075,0.007,0.004,0.046
"HIRA",763,680,662,1,NA,4118291210,0.01,0.004,0.075,0.007,0.004,0.046
"HIRA",763,680,662,1,NA,40480160210,0.01,0.004,0.075,0.009,0.004,0.069
"HIRA",763,680,662,1,NA,443605210,0.015,0.007,0.075,0.013,0.006,0.063
"HIRA",763,680,662,1,NA,4142905210,0.015,0.007,0.075,0.011,0.007,0.041
"HIRA",763,680,662,1,NA,438485202,0.045,0.031,0.075,0.032,0.031,0.004
"HIRA",763,680,662,1,NA,438485210,0.045,0.031,0.075,0.032,0.031,0.004
"HIRA",763,680,662,1,NA,312349210,0.053,0.037,0.075,0.039,0.039,-0.002
"HIRA",763,680,662,1,NA,4087640210,0.053,0.037,0.075,0.039,0.039,-0.002
"HIRA",763,680,662,1,NA,4087642210,0.053,0.037,0.075,0.039,0.039,-0.002
"HIRA",763,680,662,1,NA,4119777210,0.053,0.037,0.075,0.039,0.039,-0.002
"HIRA",763,680,662,1,NA,381859202,0.03,0.019,0.075,0.032,0.019,0.079
"HIRA",763,680,662,1,NA,4102112210,0.013,0.005,0.075,0.01,0.006,0.051
"HIRA",763,680,662,1,NA,137626202,0.005,0.012,-0.075,0.003,0.012,-0.109
"HIRA",763,680,662,1,NA,137626210,0.005,0.012,-0.075,0.003,0.012,-0.109
"HIRA",763,680,662,1,NA,4266803210,0.005,0.012,-0.075,0.003,0.012,-0.109
"HIRA",763,680,662,1,NA,43531579210,0.005,0.012,-0.075,0.003,0.012,-0.109
"HIRA",763,680,662,1,NA,257012210,0.098,0.077,0.075,0.096,0.079,0.059
"HIRA",763,680,662,1,NA,4008576202,0.05,0.068,-0.074,0.048,0.066,-0.081
"HIRA",763,680,662,1,NA,373718210,0.02,0.011,0.074,0.015,0.011,0.035
"HIRA",763,680,662,1,NA,4094683202,0.02,0.011,0.074,0.013,0.012,0.009
"HIRA",763,680,662,1,NA,4101053210,0.02,0.011,0.074,0.015,0.012,0.032
"HIRA",763,680,662,1,NA,138176202,0.038,0.025,0.073,0.051,0.026,0.13
"HIRA",763,680,662,1,NA,138176210,0.038,0.025,0.073,0.051,0.026,0.13
"HIRA",763,680,662,1,NA,4179141210,0.053,0.038,0.073,0.038,0.039,-0.008
"HIRA",763,680,662,1,NA,4185207210,0.08,0.062,0.073,0.056,0.065,-0.036
"HIRA",763,680,662,1,NA,80502210,0.103,0.082,0.072,0.095,0.085,0.035
"HIRA",763,680,662,1,NA,432585210,0.013,0.022,-0.072,0.012,0.022,-0.081
"HIRA",763,680,662,1,NA,443784210,0.234,0.204,0.072,0.181,0.209,-0.069
"HIRA",763,680,662,1,NA,443891202,0.01,0.019,-0.072,0.007,0.019,-0.113
"HIRA",763,680,662,1,NA,443891210,0.01,0.019,-0.072,0.007,0.019,-0.113
"HIRA",763,680,662,1,NA,40434290210,0.01,0.019,-0.072,0.007,0.019,-0.113
"HIRA",763,680,662,1,NA,78162202,0.018,0.009,0.072,0.016,0.01,0.058
"HIRA",763,680,662,1,NA,439847210,0.018,0.009,0.072,0.021,0.008,0.106
"HIRA",763,680,662,1,NA,312339210,0.003,0.008,-0.072,0.001,0.007,-0.091
"HIRA",763,680,662,1,NA,373995202,0.003,0.008,-0.072,0.003,0.008,-0.071
"HIRA",763,680,662,1,NA,4015350210,0.003,0.008,-0.072,0.002,0.008,-0.078
"HIRA",763,680,662,1,NA,4103995210,0.003,0.008,-0.072,0.002,0.007,-0.066
"HIRA",763,680,662,1,NA,4129418210,0.003,0.008,-0.072,0.001,0.008,-0.101
"HIRA",763,680,662,1,NA,4185607210,0.003,0.008,-0.072,0.001,0.007,-0.091
"HIRA",763,680,662,1,NA,4108467210,0.023,0.013,0.072,0.016,0.014,0.015
"HIRA",763,680,662,1,NA,4143370202,0.023,0.013,0.072,0.023,0.013,0.074
"HIRA",763,680,662,1,NA,4143370210,0.023,0.013,0.072,0.023,0.013,0.074
"HIRA",763,680,662,1,NA,256722202,0.018,0.028,-0.072,0.014,0.027,-0.094
"HIRA",763,680,662,1,NA,256722210,0.018,0.028,-0.072,0.014,0.027,-0.094
"HIRA",763,680,662,1,NA,4200516210,0.063,0.047,0.072,0.06,0.046,0.062
"HIRA",763,680,662,1,NA,4041664210,0.106,0.129,-0.072,0.124,0.128,-0.012
"HIRA",763,680,662,1,NA,4101343210,0.565,0.53,0.071,0.532,0.536,-0.007
"HIRA",763,680,662,1,NA,4288734210,0.07,0.053,0.071,0.071,0.053,0.077
"HIRA",763,680,662,1,NA,140949202,0.008,0.003,0.071,0.013,0.003,0.116
"HIRA",763,680,662,1,NA,140949210,0.008,0.003,0.071,0.013,0.003,0.116
"HIRA",763,680,662,1,NA,193256202,0.008,0.003,0.071,0.004,0.003,0.018
"HIRA",763,680,662,1,NA,193256210,0.008,0.003,0.071,0.004,0.003,0.018
"HIRA",763,680,662,1,NA,197605202,0.008,0.003,0.071,0.007,0.003,0.065
"HIRA",763,680,662,1,NA,375800202,0.008,0.003,0.071,0.005,0.003,0.042
"HIRA",763,680,662,1,NA,440078210,0.008,0.003,0.071,0.008,0.003,0.073
"HIRA",763,680,662,1,NA,441712202,0.008,0.003,0.071,0.008,0.003,0.068
"HIRA",763,680,662,1,NA,441712210,0.008,0.003,0.071,0.008,0.003,0.068
"HIRA",763,680,662,1,NA,4030274210,0.008,0.003,0.071,0.013,0.003,0.116
"HIRA",763,680,662,1,NA,4064161202,0.008,0.003,0.071,0.005,0.003,0.039
"HIRA",763,680,662,1,NA,4080321210,0.008,0.003,0.071,0.013,0.003,0.116
"HIRA",763,680,662,1,NA,4085103210,0.008,0.003,0.071,0.013,0.003,0.116
"HIRA",763,680,662,1,NA,4085104210,0.008,0.003,0.071,0.013,0.003,0.116
"HIRA",763,680,662,1,NA,4105773202,0.008,0.003,0.071,0.005,0.003,0.04
"HIRA",763,680,662,1,NA,4105773210,0.008,0.003,0.071,0.005,0.003,0.04
"HIRA",763,680,662,1,NA,4214374210,0.008,0.003,0.071,0.005,0.003,0.04
"HIRA",763,680,662,1,NA,4267582210,0.008,0.003,0.071,0.013,0.003,0.116
"HIRA",763,680,662,1,NA,4272162210,0.008,0.003,0.071,0.006,0.003,0.051
"HIRA",763,680,662,1,NA,4296184210,0.008,0.003,0.071,0.013,0.003,0.116
"HIRA",763,680,662,1,NA,35624744210,0.008,0.003,0.071,0.008,0.003,0.073
"HIRA",763,680,662,1,NA,46271527210,0.008,0.003,0.071,0.005,0.003,0.04
"HIRA",763,680,662,1,NA,4300595210,0.015,0.025,-0.071,0.013,0.026,-0.095
"HIRA",763,680,662,1,NA,763891202,0.015,0.008,0.071,0.009,0.008,0.01
"HIRA",763,680,662,1,NA,763891210,0.015,0.008,0.071,0.009,0.008,0.01
"HIRA",763,680,662,1,NA,4067069202,0.015,0.008,0.071,0.014,0.008,0.062
"HIRA",763,680,662,1,NA,4067069210,0.015,0.008,0.071,0.014,0.008,0.062
"HIRA",763,680,662,1,NA,4145627202,0.015,0.008,0.071,0.011,0.008,0.036
"HIRA",763,680,662,1,NA,4281533210,0.015,0.008,0.071,0.009,0.008,0.01
"HIRA",763,680,662,1,NA,4311304210,0.015,0.008,0.071,0.009,0.008,0.01
"HIRA",763,680,662,1,NA,197311210,0.04,0.027,0.07,0.031,0.029,0.014
"HIRA",763,680,662,1,NA,4318699202,0.251,0.222,0.07,0.233,0.225,0.018
"HIRA",763,680,662,1,NA,376712210,0.02,0.011,0.07,0.015,0.012,0.027
"HIRA",763,680,662,1,NA,4180313210,0.02,0.011,0.07,0.018,0.012,0.05
"HIRA",763,680,662,1,NA,4208784210,0.02,0.011,0.07,0.015,0.012,0.027
"HIRA",763,680,662,1,NA,4296205210,0.02,0.011,0.07,0.014,0.012,0.013
"HIRA",763,680,662,1,NA,4319156210,0.02,0.011,0.07,0.015,0.012,0.027
"HIRA",763,680,662,1,NA,45766332210,0.02,0.011,0.07,0.015,0.012,0.027
"HIRA",763,680,662,1,NA,4214438202,0.028,0.017,0.07,0.022,0.018,0.024
"HIRA",763,680,662,1,NA,4214438210,0.028,0.017,0.07,0.022,0.018,0.024
"HIRA",763,680,662,1,NA,4266791210,0.028,0.017,0.07,0.022,0.018,0.024
"HIRA",763,680,662,1,NA,253549202,0.013,0.006,0.069,0.009,0.006,0.028
"HIRA",763,680,662,1,NA,438531210,0.013,0.006,0.069,0.008,0.006,0.016
"HIRA",763,680,662,1,NA,4138412210,0.013,0.006,0.069,0.011,0.006,0.062
"HIRA",763,680,662,1,NA,45763653210,0.013,0.006,0.069,0.011,0.006,0.062
"HIRA",763,680,662,1,NA,31967210,0.166,0.192,-0.069,0.162,0.193,-0.082
"HIRA",763,680,662,1,NA,133280210,0.01,0.004,0.069,0.007,0.004,0.043
"HIRA",763,680,662,1,NA,441946202,0.01,0.004,0.069,0.005,0.005,0.007
"HIRA",763,680,662,1,NA,441946210,0.01,0.004,0.069,0.005,0.005,0.007
"HIRA",763,680,662,1,NA,4069652202,0.01,0.004,0.069,0.007,0.005,0.034
"HIRA",763,680,662,1,NA,4069652210,0.01,0.004,0.069,0.007,0.005,0.034
"HIRA",763,680,662,1,NA,4131595210,0.01,0.004,0.069,0.006,0.004,0.032
"HIRA",763,680,662,1,NA,42873123210,0.01,0.004,0.069,0.009,0.003,0.074
"HIRA",763,680,662,1,NA,42873124210,0.01,0.004,0.069,0.009,0.003,0.074
"HIRA",763,680,662,1,NA,433163210,0.008,0.015,-0.069,0.01,0.014,-0.035
"HIRA",763,680,662,1,NA,321052202,0.088,0.069,0.069,0.063,0.071,-0.031
"HIRA",763,680,662,1,NA,4059290202,0.058,0.043,0.069,0.045,0.043,0.008
"HIRA",763,680,662,1,NA,4170116210,0.113,0.136,-0.069,0.114,0.139,-0.074
"HIRA",763,680,662,1,NA,4114506210,0.085,0.067,0.069,0.068,0.068,-0.002
"HIRA",763,680,662,1,NA,4104000210,0.033,0.022,0.068,0.029,0.022,0.047
"HIRA",763,680,662,1,NA,441408210,0.098,0.119,-0.068,0.096,0.12,-0.077
"HIRA",763,680,662,1,NA,192359210,0.023,0.014,0.068,0.018,0.013,0.037
"HIRA",763,680,662,1,NA,197684202,0.023,0.014,0.068,0.018,0.014,0.035
"HIRA",763,680,662,1,NA,197684210,0.023,0.014,0.068,0.018,0.014,0.035
"HIRA",763,680,662,1,NA,4068155210,0.023,0.014,0.068,0.022,0.013,0.065
"HIRA",763,680,662,1,NA,80809202,0.035,0.024,0.068,0.026,0.024,0.013
"HIRA",763,680,662,1,NA,80809210,0.035,0.024,0.068,0.026,0.024,0.013
"HIRA",763,680,662,1,NA,4113639210,0.035,0.024,0.068,0.037,0.024,0.073
"HIRA",763,680,662,1,NA,4242498210,0.035,0.024,0.068,0.037,0.024,0.073
"HIRA",763,680,662,1,NA,4193990210,0.196,0.224,-0.068,0.185,0.226,-0.101
"HIRA",763,680,662,1,NA,4233903210,0.038,0.026,0.068,0.031,0.024,0.041
"HIRA",763,680,662,1,NA,132797210,0.015,0.025,-0.068,0.011,0.024,-0.098
"HIRA",763,680,662,1,NA,441049210,0.015,0.025,-0.068,0.012,0.025,-0.099
"HIRA",763,680,662,1,NA,4080011210,0.015,0.025,-0.068,0.011,0.024,-0.098
"HIRA",763,680,662,1,NA,4248801210,0.015,0.025,-0.068,0.012,0.025,-0.101
"HIRA",763,680,662,1,NA,133547210,0.043,0.03,0.068,0.04,0.031,0.049
"HIRA",763,680,662,1,NA,4164922202,0.043,0.03,0.068,0.028,0.032,-0.023
"HIRA",763,680,662,1,NA,4164922210,0.043,0.03,0.068,0.028,0.032,-0.023
"HIRA",763,680,662,1,NA,4095643210,0.04,0.028,0.068,0.031,0.029,0.011
"HIRA",763,680,662,1,NA,4299440210,0.04,0.028,0.068,0.031,0.029,0.011
"HIRA",763,680,662,1,NA,374313210,0.018,0.01,0.068,0.014,0.01,0.036
"HIRA",763,680,662,1,NA,374888210,0.018,0.01,0.068,0.015,0.009,0.054
"HIRA",763,680,662,1,NA,4048485202,0.018,0.01,0.068,0.014,0.01,0.033
"HIRA",763,680,662,1,NA,4261033210,0.018,0.01,0.068,0.014,0.01,0.036
"HIRA",763,680,662,1,NA,4326993210,0.018,0.01,0.068,0.01,0.011,-0.002
"HIRA",763,680,662,1,NA,36716859210,0.018,0.01,0.068,0.014,0.01,0.036
"HIRA",763,680,662,1,NA,133228210,0.113,0.135,-0.067,0.114,0.138,-0.073
"HIRA",763,680,662,1,NA,4193168210,0.113,0.135,-0.067,0.114,0.138,-0.073
"HIRA",763,680,662,1,NA,4322737210,0.113,0.135,-0.067,0.114,0.138,-0.073
"HIRA",763,680,662,1,NA,75650210,0.003,0.007,-0.067,0.003,0.007,-0.07
"HIRA",763,680,662,1,NA,77234202,0.003,0.007,-0.067,0.001,0.007,-0.091
"HIRA",763,680,662,1,NA,192359202,0.003,0.007,-0.067,0.001,0.007,-0.09
"HIRA",763,680,662,1,NA,195482210,0.003,0.007,-0.067,0.001,0.006,-0.08
"HIRA",763,680,662,1,NA,443396210,0.003,0.007,-0.067,0.001,0.006,-0.08
"HIRA",763,680,662,1,NA,443398210,0.003,0.007,-0.067,0.001,0.006,-0.08
"HIRA",763,680,662,1,NA,4029490210,0.003,0.007,-0.067,0.003,0.007,-0.07
"HIRA",763,680,662,1,NA,4136694210,0.003,0.007,-0.067,0.003,0.008,-0.076
"HIRA",763,680,662,1,NA,4201402210,0.003,0.007,-0.067,0.007,0.007,0.001
"HIRA",763,680,662,1,NA,4246125210,0.003,0.007,-0.067,0.001,0.006,-0.08
"HIRA",763,680,662,1,NA,4320030210,0.183,0.158,0.067,0.168,0.162,0.014
"HIRA",763,680,662,1,NA,257315210,0.025,0.016,0.067,0.024,0.015,0.07
"HIRA",763,680,662,1,NA,4028238210,0.025,0.016,0.067,0.018,0.016,0.017
"HIRA",763,680,662,1,NA,132393202,0.005,0.001,0.067,0.004,0.001,0.054
"HIRA",763,680,662,1,NA,132393210,0.005,0.001,0.067,0.004,0.001,0.054
"HIRA",763,680,662,1,NA,193693202,0.005,0.001,0.067,0.003,0.001,0.029
"HIRA",763,680,662,1,NA,193693210,0.005,0.001,0.067,0.003,0.001,0.029
"HIRA",763,680,662,1,NA,197795202,0.005,0.001,0.067,0.005,0.001,0.064
"HIRA",763,680,662,1,NA,197795210,0.005,0.001,0.067,0.005,0.001,0.064
"HIRA",763,680,662,1,NA,257004202,0.005,0.001,0.067,0.005,0.001,0.071
"HIRA",763,680,662,1,NA,257004210,0.005,0.001,0.067,0.005,0.001,0.071
"HIRA",763,680,662,1,NA,258369210,0.005,0.001,0.067,0.004,0.001,0.062
"HIRA",763,680,662,1,NA,317003202,0.005,0.001,0.067,0.003,0.001,0.029
"HIRA",763,680,662,1,NA,317003210,0.005,0.001,0.067,0.003,0.001,0.029
"HIRA",763,680,662,1,NA,373474202,0.005,0.001,0.067,0.006,0.001,0.084
"HIRA",763,680,662,1,NA,373474210,0.005,0.001,0.067,0.006,0.001,0.084
"HIRA",763,680,662,1,NA,432586202,0.005,0.001,0.067,0.01,0.001,0.117
"HIRA",763,680,662,1,NA,435570202,0.005,0.001,0.067,0.003,0.001,0.033
"HIRA",763,680,662,1,NA,435570210,0.005,0.001,0.067,0.003,0.001,0.033
"HIRA",763,680,662,1,NA,439743202,0.005,0.001,0.067,0.006,0.001,0.081
"HIRA",763,680,662,1,NA,439743210,0.005,0.001,0.067,0.006,0.001,0.081
"HIRA",763,680,662,1,NA,441848202,0.005,0.001,0.067,0.005,0.001,0.071
"HIRA",763,680,662,1,NA,443582210,0.005,0.001,0.067,0.004,0.001,0.047
"HIRA",763,680,662,1,NA,443792202,0.005,0.001,0.067,0.005,0.001,0.065
"HIRA",763,680,662,1,NA,444272210,0.005,0.001,0.067,0.003,0.001,0.03
"HIRA",763,680,662,1,NA,4007951202,0.005,0.001,0.067,0.006,0.001,0.084
"HIRA",763,680,662,1,NA,4007951210,0.005,0.001,0.067,0.006,0.001,0.084
"HIRA",763,680,662,1,NA,4090205210,0.005,0.001,0.067,0.006,0.001,0.081
"HIRA",763,680,662,1,NA,4153877202,0.005,0.001,0.067,0.003,0.002,0.025
"HIRA",763,680,662,1,NA,4153877210,0.005,0.001,0.067,0.003,0.002,0.025
"HIRA",763,680,662,1,NA,4178949210,0.005,0.001,0.067,0.006,0.001,0.081
"HIRA",763,680,662,1,NA,4182553202,0.005,0.001,0.067,0.004,0.001,0.048
"HIRA",763,680,662,1,NA,4247331210,0.005,0.001,0.067,0.004,0.001,0.062
"HIRA",763,680,662,1,NA,4297984210,0.005,0.001,0.067,0.003,0.002,0.025
"HIRA",763,680,662,1,NA,36716519210,0.005,0.001,0.067,0.006,0.001,0.081
"HIRA",763,680,662,1,NA,36717155210,0.005,0.001,0.067,0.006,0.001,0.081
"HIRA",763,680,662,1,NA,14003,0.033,0.046,-0.067,0.037,0.047,-0.053
"HIRA",763,680,662,1,NA,4124677210,0.013,0.021,-0.067,0.008,0.021,-0.111
"HIRA",763,680,662,1,NA,4226263210,0.442,0.409,0.067,0.399,0.419,-0.04
"HIRA",763,680,662,1,NA,4100606210,0.02,0.03,-0.066,0.02,0.031,-0.071
"HIRA",763,680,662,1,NA,444130202,0.02,0.012,0.066,0.013,0.013,0.001
"HIRA",763,680,662,1,NA,4180312210,0.02,0.012,0.066,0.015,0.012,0.027
"HIRA",763,680,662,1,NA,43530807202,0.015,0.008,0.066,0.01,0.008,0.023
"HIRA",763,680,662,1,NA,43530807210,0.015,0.008,0.066,0.01,0.008,0.023
"HIRA",763,680,662,1,NA,192279210,0.01,0.018,-0.066,0.015,0.018,-0.02
"HIRA",763,680,662,1,NA,381859210,0.03,0.02,0.066,0.032,0.021,0.068
"HIRA",763,680,662,1,NA,435742210,0.03,0.02,0.066,0.032,0.02,0.072
"HIRA",763,680,662,1,NA,4298713210,0.03,0.02,0.066,0.032,0.021,0.068
"HIRA",763,680,662,1,NA,4317993210,0.03,0.02,0.066,0.032,0.021,0.068
"HIRA",763,680,662,1,NA,4228816210,0.088,0.07,0.066,0.071,0.073,-0.007
"HIRA",763,680,662,1,NA,132797202,0.015,0.024,-0.065,0.011,0.024,-0.096
"HIRA",763,680,662,1,NA,77074202,0.126,0.105,0.065,0.104,0.108,-0.015
"HIRA",763,680,662,1,NA,77074210,0.126,0.105,0.065,0.104,0.108,-0.015
"HIRA",763,680,662,1,NA,4193874210,0.151,0.175,-0.065,0.144,0.178,-0.092
"HIRA",763,680,662,1,NA,4223938210,0.123,0.103,0.064,0.134,0.104,0.092
"HIRA",763,680,662,1,NA,31602202,0.013,0.006,0.064,0.016,0.006,0.089
"HIRA",763,680,662,1,NA,193249202,0.013,0.006,0.064,0.011,0.006,0.047
"HIRA",763,680,662,1,NA,193249210,0.013,0.006,0.064,0.011,0.006,0.047
"HIRA",763,680,662,1,NA,4068155202,0.013,0.006,0.064,0.011,0.006,0.056
"HIRA",763,680,662,1,NA,42538062210,0.013,0.006,0.064,0.018,0.006,0.114
"HIRA",763,680,662,1,NA,42594406210,0.013,0.006,0.064,0.011,0.006,0.047
"HIRA",763,680,662,1,NA,312437202,0.106,0.126,-0.064,0.124,0.125,-0.004
"HIRA",763,680,662,1,NA,312437210,0.106,0.126,-0.064,0.124,0.125,-0.004
"HIRA",763,680,662,1,NA,195562202,0.025,0.016,0.064,0.02,0.017,0.022
"HIRA",763,680,662,1,NA,4054508210,0.018,0.01,0.064,0.013,0.01,0.024
"HIRA",763,680,662,1,NA,4054827210,0.018,0.01,0.064,0.013,0.01,0.024
"HIRA",763,680,662,1,NA,31597202,0.085,0.068,0.064,0.064,0.071,-0.027
"HIRA",763,680,662,1,NA,31597210,0.085,0.068,0.064,0.064,0.071,-0.027
